,title,news_id,text,cluster,processed_text,x_pos,y_pos
358,"Surrogate parenthood is 'inhuman', Italy's Giorgia Meloni says",358,"Surrogate parenthood is 'inhuman', Italy's Giorgia Meloni says. Surrogate parenthood is an “inhuman” practice that treats children as “supermarket products,” Italy’s prime minister said, urging parliament to pass a bill to prosecute those who go abroad for it.",7,surrogate parenthood inhuman italy giorgia meloni surrogate parenthood inhuman practice treat child supermarket product italy prime minister urge parliament pass bill prosecute abroad,13.848019,8.051179
359,Italy’s prime minister says surrogacy ‘inhuman’ as party backs steeper penalties,359,Italy’s prime minister says surrogacy ‘inhuman’ as party backs steeper penalties. The move to criminalize surrogacy is largely seen as a move against the LGBTQ+ community.,7,italy prime minister surrogacy inhuman party steep penalty criminalize surrogacy largely lgbtq+ community,13.862969,8.007075
360,Here Comes the Sun: Marcia Gay Harden and more,360,"Here Comes the Sun: Marcia Gay Harden and more. Actor Marcia Gay Harden sits down with Seth Doane to discuss her CBS series ""So Help Me Todd,"" her LGBTQ+ activism and her love of pottery. Then, Jonathan Vigliotti meets Julian Curi, the filmmaker behind the short film ""Gruff."" ""Here Comes the Sun"" is a clos…",3,come marcia harden actor marcia harden seth doane discuss series help todd lgbtq+ activism love pottery jonathan vigliotti meet julian curi filmmaker short film gruff come,-10.108136,-9.647719
361,Sunset Boulevard equals Olivier Awards record,361,Sunset Boulevard equals Olivier Awards record. The musical won seven prizes including best revival and best actress for Nicole Scherzinger,3,sunset boulevard equal olivier awards record musical seven prize include good revival good actress nicole scherzinger,-10.86431,-14.309597
362,DEI Should Address Intersectionality. Here’s Why,362,DEI Should Address Intersectionality. Here’s Why. Many professionals have intersectional identities.,7,address intersectionality professional intersectional identity,6.6260743,9.985074
363,LGBTZ? Top five things the destructive philosophies of transgenderism and zionism have in common,363,"LGBTZ? Top five things the destructive philosophies of transgenderism and zionism have in common. Is it time to add a “Z” to LGBT? Here are the top five things transgenderism and zionism have in common: 1. Both transgenderism and zionism destroy children. Transgenderism mutilates children through surgery, chemical castration and psychological damage. Zion…",5,lgbtz thing destructive philosophy transgenderism zionism common time thing transgenderism zionism common transgenderism zionism destroy child transgenderism mutilate child surgery chemical castration psychological damage zion,4.1062627,5.8826027
364,Kansas governor vetoes proposed ban on gender-affirming care for minors,364,"Kansas governor vetoes proposed ban on gender-affirming care for minors. Democratic Gov. Laura Kelly also vetoed a measure to require more reporting from abortion providers and what she called a ""vague"" bill making it a crime to coerce someone into having an abortion.",6,kansas governor veto propose gender affirm care minor democratic gov. laura kelly veto measure require reporting abortion provider vague bill crime coerce abortion,0.62886465,3.2374916
365,Northants' Gay hits 261 against Middlesex,365,Northants' Gay hits 261 against Middlesex. Northants opener Emilio Gay scores 261 as batters continue to dominate in the game against Middlesex.,3,northants middlesex northant opener emilio score batter continue dominate game middlesex,1.0300878,12.930396
366,Watch: 'Dr. Phil' Audience Laughs After Trans Activist Says 3 Year Olds 'Know Who They Are',366,"Watch: 'Dr. Phil' Audience Laughs After Trans Activist Says 3 Year Olds 'Know Who They Are'. The studio audience at ""Dr. Phil Primetime's"" laughed after a trans activist claimed that children as young as ages 3, 4, and 5 ""know who they are"" with regards to sex identity.
The post Watch: ‘Dr. Phil’ Audience Laughs After Trans Activist Says 3 Year Olds …",3,watch phil audience laughs trans activist year olds know studio audience phil primetime laugh trans activist claim child young know regard identity post watch phil audience laughs trans activist year olds,-2.207606,-7.2963743
367,Leftist Scottish Leader's Popularity Collapses After Hate Speech Law Introduced,367,"Leftist Scottish Leader's Popularity Collapses After Hate Speech Law Introduced. Far-left Scottish First Minister Humza Yousaf’s popularity has plummeted amid the introduction of new draconian speech restrictions.
The post Leftist Scottish Leader’s Popularity Collapses After Hate Speech Law Introduced appeared first on Breitbart.",4,leftist scottish leader popularity collapses hate speech introduced leave scottish minister humza yousaf popularity plummet amid introduction draconian speech restriction post leftist scottish leader popularity collapses hate speech introduced appear breitbart,17.333069,-0.7365435
368,Far-Left Activists in Chicago Filmed Cheering Iran’s Major Attack on Israel: ‘The Radical Left Is Sick’,368,"Far-Left Activists in Chicago Filmed Cheering Iran’s Major Attack on Israel: ‘The Radical Left Is Sick’. Far-left anti-Israel activists in Chicago demanding President Joe Biden end U.S. aid to Israel cheered and applauded a massive attack of hundreds of drones and missiles by the Islamic Republic of Iran on the Jewish state.
The post Far-Left Activists in Chicag…",4,left activists chicago filmed cheering iran major attack israel radical left sick leave anti israel activist chicago demand president biden u.s. israel cheer applaud massive attack drone missile islamic republic iran jewish state post left activists chicag,9.149118,-6.3825207
369,25 Top True Crime Podcasts To Binge,369,25 Top True Crime Podcasts To Binge. Hear first-hand or artfully narrated accounts of real-life investigations from our list of best true crime podcasts. Uncover chilling truths from each series.,3,true crime podcast binge hear hand artfully narrate account real life investigation list good true crime podcast uncover chilling truth series,-12.219235,-12.392715
