,news_id,subject,relation,object
4335,345,Laura Jane Grace,confronts on,Hole
4336,346,queer people,is in,city of sun
4337,346,queer people,are,Why so lonely
4338,346,sand,are,so lonely
4339,346,people,are,lonely
4340,346,people,are,Why lonely
4341,346,queer people,are,Why lonely
4342,346,queer people,are,so lonely
4343,346,queer people,are,lonely
4344,346,people,are,Why so lonely
4345,346,people,are,so lonely
4346,346,sand,are,lonely
4347,346,sand,are,Why so lonely
4348,346,sand,are,Why lonely
4349,346,booming population,Coast,reputation
4350,346,population,Coast,reputation
4351,346,population,Coast,reputation for nightlife
4352,346,booming population,Coast,reputation for vibrant nightlife
4353,346,booming population,Coast,reputation for nightlife
4354,346,population,Coast,reputation for vibrant nightlife
4355,347,honeytrap mystery,is,even stranger
4356,347,honeytrap mystery,is,stranger
4357,347,BBC,unearths,crucial new details
4358,347,BBC,unearths,details about WhatsApp phishing scandal
4359,347,BBC,unearths,new details about WhatsApp phishing scandal
4360,347,BBC,unearths,details
4361,347,BBC,unearths,new details
4362,347,BBC,unearths,crucial details about WhatsApp phishing scandal
4363,347,BBC,unearths,crucial details
4364,347,BBC,unearths,crucial new details about WhatsApp phishing scandal
4365,348,LGBTQ People,Pull,Trigger
4366,348,Republicans,Are Telling,LGBTQ People
4367,348,Suicidal LGBTQ People,Pull,Trigger
4368,348,Republicans,Are Telling,Suicidal LGBTQ People
4369,348,suicidal LGBTQ people,pull,trigger
4370,348,Republicans,were telling,LGBTQ people
4371,348,LGBTQ people,pull,trigger
4372,348,Transportation Secretary Pete Buttigieg 's husband Chasten Buttigieg,said at_time,Friday
4373,348,Transportation Secretary Pete Buttigieg,has,husband
4374,348,Republicans,were telling,suicidal LGBTQ people
4375,348,Republicans,Are Telling,LGBTQ People
4376,348,Republicans,Are Telling,Suicidal LGBTQ People
4377,349,Dr. Jill Biden,took,Trump
4378,349,Dr. Jill Biden,took Trump for,LGBTQ rights
4379,349,Dr. Jill Biden,took Trump for,targeting LGBTQ rights
4380,349,Dr. Jill Biden,took Trump to,task
4381,349,Biden,said at,Human Rights C
4382,350,man,screams slurs at,queer couples
4383,350,man,screams,slurs
4384,350,man,screams slurs at,queer couples on D.C. metro
4385,350,man,screams,homophobic slurs
4386,350,man,was,after accused
4387,350,Metro Transit Police Department,is investigating,after accused
4388,350,Metro Transit Police Department,is in,Washington
4389,350,Metro Transit Police Department,is investigating,accused
4390,350,gay couple,is with,their child
4391,350,man,was,accused
4392,352,Kansas governor vetoes,ban on,gender affirming care for minors
4393,352,Kansas governor vetoes,ban on,affirming care
4394,352,Kansas governor vetoes,ban on,affirming care for minors
4395,352,Kansas governor vetoes,ban on,care
4396,352,Kansas governor vetoes,ban on,care for minors
4397,352,Kansas governor vetoes,ban on,gender affirming care
4398,352,Democratic Gov. Laura Kelly,has,actions
4399,352,confrontations,is with,Republican supermajority Legislature
4400,353,Lempicka,showcases,little known queer artist 's life
4401,353,Lempicka,showcases,little known queer artist 's dazzling life
4402,353,little known queer artist,has,dazzling life
4403,353,Lempicka,showcases,queer artist 's life
4404,353,Lempicka,showcases,known queer artist 's dazzling life
4405,353,Lempicka,showcases,known queer artist 's life
4406,353,Lempicka,showcases,queer artist 's dazzling life
4407,353,Tamara de Lempicka,has,story
4408,353,toast,is on,Once Broadway
4409,353,toast,is on,Broadway
4410,353,toast,is on,Once now Broadway
4411,353,toast,story 's,Tamara de Lempicka
4412,353,toast,is on,now Broadway
4413,353,She,was,modernist art deco artist
4414,353,She,was,art deco artist
4415,353,She,was modernist,known
4416,354,legendary producer,being,arrested
4417,354,producer,being arrested for,soliciting male sex workers
4418,354,producer,launched revolution campaign,arrested for sex workers
4419,354,producer,launched revolution campaign,After arrested for soliciting male sex workers
4420,354,legendary producer,launched,new revolution campaign
4421,354,producer,being arrested for,male sex workers
4422,354,people,use,protection
4423,354,producer,being,arrested
4424,354,producer,being arrested for,sex workers
4425,354,legendary producer,being arrested for,male sex workers
4426,354,producer,launched,new sexual revolution campaign
4427,354,producer,launched revolution campaign,After arrested for soliciting sex workers
4428,354,legendary producer,launched revolution campaign,arrested for male sex workers
4429,354,legendary producer,launched revolution campaign,arrested for sex workers
4430,354,he,encouraged,people
4431,354,legendary producer,launched revolution campaign,After arrested
4432,354,producer,launched revolution campaign,arrested for soliciting male sex workers
4433,354,producer,launched,revolution campaign
4434,354,legendary producer,launched revolution campaign,arrested for soliciting sex workers
4435,354,legendary producer,launched revolution campaign,arrested for soliciting male sex workers
4436,354,producer,launched revolution campaign,arrested for male sex workers
4437,354,legendary producer,launched revolution campaign,After arrested for sex workers
4438,354,legendary producer,being arrested for,soliciting sex workers
4439,354,producer,launched revolution campaign,After arrested for male sex workers
4440,354,legendary producer,being arrested for,sex workers
4441,354,producer,launched revolution campaign,arrested
4442,354,legendary producer,launched revolution campaign,After arrested for soliciting sex workers
4443,354,legendary producer,launched,revolution campaign
4444,354,producer,launched revolution campaign,After arrested for sex workers
4445,354,legendary producer,launched,sexual revolution campaign
4446,354,legendary producer,launched revolution campaign,After arrested for soliciting male sex workers
4447,354,legendary producer,being arrested for,soliciting male sex workers
4448,354,legendary producer,launched revolution campaign,After arrested for male sex workers
4449,354,producer,launched,sexual revolution campaign
4450,354,producer,launched,new revolution campaign
4451,354,legendary producer,launched revolution campaign,arrested
4452,354,legendary producer,launched,new sexual revolution campaign
4453,354,producer,being arrested for,soliciting sex workers
4454,354,producer,launched revolution campaign,After arrested
4455,354,producer,launched revolution campaign,arrested for soliciting sex workers
4456,355,hate speech law,would punish,people
4457,355,3 years,is in,prison
4458,355,New hate speech law,would punish,people
4459,355,insult LGBT ideology,is with,3 years in prison
4460,355,New hate speech law,is in,Poland
4461,355,Poland,’s,new wing government
4462,355,Poland ’s new wing government,has proposed,legislation
4463,355,Poland ’s wing government,has proposed,legislation
4464,355,Poland ’s new government,has proposed,legislation
4465,355,Poland ’s government,has proposed,legislation
4466,355,person,found,guilty of committing hate speech against someone
4467,355,person,found,guilty of hate speech
4468,355,person,found,guilty of hate speech against someone over orientation
4469,355,person,found,guilty of committing hate speech
4470,355,person,found,guilty of hate speech against someone
4471,355,person,found,guilty of hate speech against someone over sexual orientation
4472,355,person,found,guilty of committing hate speech against someone over sexual orientation
4473,355,person,found,guilty
4474,355,person found,would face at_time,three years
4475,355,person,found,guilty of committing hate speech against someone over orientation
4476,356,Women Athletes,Are Changing,Culture
4477,356,Women Athletes,Are Changing,Culture Of Fan Engagement
4478,356,surge,has ushered in,new era
4479,356,era,surge in,media usage
4480,356,surge,has ushered in,era of fandom
4481,356,surge,has ushered in,new era of fandom
4482,356,women athletes,have,have poised
4483,356,surge,has ushered in,era
4484,356,era,surge in,social media usage
4485,356,new era,surge in,media usage
4486,356,women athletes,have,have uniquely poised
4487,356,surge,is in,social media usage
4488,356,new era,surge in,social media usage
4489,357,George,has,Julianne Moore
4490,357,Mary,on,sexual fluidity
4491,357,addicting Jacobean,romp about,George Villiers
4492,357,Jacobean,romp about,George Villiers
4493,357,James,of,favorites
4494,358,Surrogate parenthood,is,inhuman
4495,358,parenthood,is,inhuman
4496,358,Italy,has,Giorgia Meloni
4497,358,Italy ’s prime minister,urging,parliament
4498,358,Italy,’s,prime minister
4499,358,bill,prosecute,those
4500,358,Italy ’s minister,urging,parliament
4501,358,parenthood,is inhuman,treats
4502,358,parliament,pass,bill
4503,359,Italy ’s minister,says,surrogacy
4504,359,Italy ’s prime minister,says,surrogacy inhuman
4505,359,Italy,’s,prime minister
4506,359,Italy ’s minister,says,surrogacy inhuman as party backs
4507,359,Italy ’s prime minister,says,surrogacy inhuman as party backs
4508,359,Italy ’s prime minister,says,surrogacy
4509,359,Italy ’s minister,says,surrogacy inhuman
4510,360,Seth Doane,discuss,her CBS series
4511,360,Seth Doane,Help,Me Todd
4512,360,Seth Doane,So Help,Me Todd
4513,360,Jonathan Vigliotti,meets,filmmaker behind film
4514,360,Jonathan Vigliotti,meets,Julian Curi
4515,360,Julian Curi,filmmaker behind,short film
4516,360,Jonathan Vigliotti,meets,filmmaker behind short film
4517,360,Jonathan Vigliotti,meets,filmmaker
4518,361,Sunset Boulevard,equals,Olivier Awards record
4519,361,musical,won,seven prizes including revival
4520,361,musical,won,seven prizes including best revival
4521,361,musical,won,seven prizes including best revival for Nicole Scherzinger
4522,361,musical,won,seven prizes
4523,361,musical,won,seven prizes including revival for Nicole Scherzinger
4524,362,DEI,Should Address,Intersectionality
4525,362,Many professionals,have,identities
4526,362,professionals,have,intersectional identities
4527,362,professionals,have,identities
4528,362,Many professionals,have,intersectional identities
4529,363,Here,are,five things transgenderism
4530,363,Here,are,top five things transgenderism
4531,363,Here,are,five things transgenderism have
4532,363,Here,are,top five things transgenderism have
4533,363,zionism,destroy,children
4534,363,Transgenderism,mutilates children through,surgery
4535,363,Transgenderism,mutilates,children
4536,364,Kansas governor vetoes,proposed,ban on gender affirming care for minors
4537,364,Kansas governor vetoes,proposed,ban on affirming care for minors
4538,364,Kansas governor vetoes,proposed,ban for minors
4539,364,Kansas governor vetoes,proposed,ban on care
4540,364,Kansas governor vetoes,proposed,ban on care for minors
4541,364,Kansas governor vetoes,proposed,ban
4542,364,Kansas governor vetoes,proposed,ban on gender affirming care
